Row ID,pur_ID,date,trans_mode,cust_ID,prod_ID,sales,items,price,promo
4192,CA-2015-129392,2015-07-08T00:00:00Z,Same Day,DM-13015,OFF-PA-10004248,21.12,5,4.224,0.2
4193,CA-2015-150875,2015-11-16T00:00:00Z,Standard Class,HK-14890,FUR-TA-10000577,696.42,2,348.21,0
4194,CA-2015-150875,2015-11-16T00:00:00Z,Standard Class,HK-14890,TEC-PH-10001254,304.776,3,101.592,0.2
4195,CA-2015-154200,2015-06-18T00:00:00Z,Standard Class,BG-11740,OFF-AR-10001044,51.98,2,25.99,0
4196,CA-2016-124233,2016-04-08T00:00:00Z,Standard Class,CK-12595,FUR-FU-10002597,24.7,5,4.94,0
4197,US-2015-134271,2015-04-18T00:00:00Z,Second Class,RF-19735,OFF-LA-10004093,21.93,3,7.31,0
4198,US-2016-161683,2016-12-03T00:00:00Z,Standard Class,CJ-12010,OFF-AP-10000179,394.816,4,98.704,0.2
4199,US-2016-161683,2016-12-03T00:00:00Z,Standard Class,CJ-12010,OFF-BI-10001072,18.192,4,4.548,0.7
4200,CA-2015-143105,2015-12-10T00:00:00Z,Same Day,MA-17560,OFF-LA-10004093,7.31,1,7.31,0
4201,CA-2015-143105,2015-12-10T00:00:00Z,Same Day,MA-17560,TEC-CO-10002095,799.984,2,399.992,0.2
4202,CA-2015-143105,2015-12-10T00:00:00Z,Same Day,MA-17560,OFF-PA-10002713,41.28,6,6.88,0
4203,CA-2015-143105,2015-12-10T00:00:00Z,Same Day,MA-17560,OFF-PA-10002254,184.66,7,26.38,0
4204,CA-2014-145387,2014-10-31T00:00:00Z,Second Class,AM-10705,OFF-AR-10001683,49.25,5,9.85,0
4205,CA-2014-145387,2014-10-31T00:00:00Z,Second Class,AM-10705,OFF-PA-10002195,10.16,2,5.08,0
4206,CA-2014-145387,2014-10-31T00:00:00Z,Second Class,AM-10705,FUR-FU-10002364,14.76,2,7.38,0
4207,CA-2014-145387,2014-10-31T00:00:00Z,Second Class,AM-10705,OFF-BI-10004001,34.08,2,17.04,0
4208,CA-2014-145387,2014-10-31T00:00:00Z,Second Class,AM-10705,FUR-FU-10000023,17.67,3,5.89,0
4209,CA-2014-145387,2014-10-31T00:00:00Z,Second Class,AM-10705,FUR-CH-10002320,1604.9,5,320.98,0
4210,CA-2014-145387,2014-10-31T00:00:00Z,Second Class,AM-10705,FUR-TA-10003238,385.686,1,385.686,0.3
4211,CA-2017-109715,2017-12-09T00:00:00Z,Standard Class,AH-10585,OFF-PA-10004965,15.984,2,7.992,0.2
4212,CA-2014-166457,2014-05-05T00:00:00Z,Second Class,PF-19120,OFF-PA-10003016,9.42,3,3.14,0
4213,CA-2014-166457,2014-05-05T00:00:00Z,Second Class,PF-19120,OFF-AR-10003651,6.56,2,3.28,0
4214,CA-2014-166457,2014-05-05T00:00:00Z,Second Class,PF-19120,OFF-PA-10001363,24.56,2,12.28,0
4215,CA-2016-164637,2016-03-04T00:00:00Z,Standard Class,RD-19480,OFF-BI-10003876,128.4,3,42.8,0
4216,CA-2014-103590,2014-11-30T00:00:00Z,Standard Class,JL-15505,OFF-EN-10004007,62.28,4,15.57,0
4217,CA-2015-111234,2015-02-18T00:00:00Z,Standard Class,AB-10600,OFF-LA-10002271,9.24,3,3.08,0
4218,CA-2017-149881,2017-04-01T00:00:00Z,First Class,NC-18535,FUR-BO-10003894,482.664,8,60.333,0.15
4219,CA-2017-149881,2017-04-01T00:00:00Z,First Class,NC-18535,TEC-MA-10000418,4799.984,2,2399.992,0.2
4220,CA-2017-134565,2017-06-11T00:00:00Z,Second Class,TB-21400,OFF-PA-10004243,37.94,2,18.97,0
4221,CA-2017-134565,2017-06-11T00:00:00Z,Second Class,TB-21400,OFF-BI-10001759,18.288,6,3.048,0.2
4222,CA-2017-134565,2017-06-11T00:00:00Z,Second Class,TB-21400,TEC-MA-10001570,385.8,5,77.16,0.2
4223,CA-2017-134565,2017-06-11T00:00:00Z,Second Class,TB-21400,OFF-ST-10004804,102.96,2,51.48,0
4224,CA-2017-134565,2017-06-11T00:00:00Z,Second Class,TB-21400,FUR-BO-10001519,174.42,3,58.14,0
4225,CA-2016-108644,2016-09-30T00:00:00Z,First Class,SJ-20215,OFF-BI-10000343,1.964,2,0.982,0.8
4226,US-2014-102631,2014-12-13T00:00:00Z,Standard Class,EB-13840,FUR-FU-10003930,94.428,3,31.476,0.6
4227,CA-2017-120327,2017-11-11T00:00:00Z,Standard Class,WB-21850,OFF-FA-10004854,45.92,4,11.48,0
4228,CA-2015-154970,2015-01-05T00:00:00Z,Standard Class,SR-20740,FUR-CH-10003396,61.584,1,61.584,0.2
4229,CA-2016-113803,2016-03-24T00:00:00Z,First Class,VG-21805,OFF-PA-10001994,22.48,1,22.48,0
4230,CA-2017-100223,2017-07-05T00:00:00Z,Standard Class,LS-16945,FUR-FU-10003601,332.028,9,36.892,0.6
4231,CA-2017-100223,2017-07-05T00:00:00Z,Standard Class,LS-16945,OFF-BI-10003429,11.394,9,1.266,0.8
4232,CA-2017-100223,2017-07-05T00:00:00Z,Standard Class,LS-16945,OFF-PA-10000232,15.552,3,5.184,0.2
4233,CA-2017-100223,2017-07-05T00:00:00Z,Standard Class,LS-16945,OFF-PA-10002195,31.104,6,5.184,0.2
4234,CA-2017-100223,2017-07-05T00:00:00Z,Standard Class,LS-16945,OFF-BI-10004492,6.316,1,6.316,0.8
4235,CA-2014-168823,2014-09-21T00:00:00Z,First Class,MA-17560,OFF-PA-10004000,11.352,3,3.784,0.2
4236,CA-2014-168823,2014-09-21T00:00:00Z,First Class,MA-17560,OFF-LA-10004425,20.808,9,2.312,0.2
4237,CA-2016-162404,2016-07-23T00:00:00Z,Standard Class,NF-18475,OFF-BI-10000948,11.416,4,2.854,0.8
4238,CA-2017-104024,2017-08-29T00:00:00Z,Second Class,MD-17860,OFF-AR-10001972,9.408,7,1.344,0.2
4239,CA-2017-147144,2017-03-26T00:00:00Z,First Class,MZ-17335,OFF-AR-10004587,19.83,1,19.83,0
4240,CA-2017-158673,2017-12-29T00:00:00Z,Standard Class,KB-16600,OFF-PA-10000994,209.7,2,104.85,0
4241,CA-2014-133704,2014-09-20T00:00:00Z,Standard Class,MA-17995,OFF-AP-10001366,43.92,4,10.98,0
4242,CA-2014-133704,2014-09-20T00:00:00Z,Standard Class,MA-17995,OFF-BI-10001636,20.232,3,6.744,0.2
4243,CA-2016-159142,2016-04-04T00:00:00Z,First Class,ME-17320,TEC-PH-10001448,149.97,3,49.99,0
4244,CA-2016-159142,2016-04-04T00:00:00Z,First Class,ME-17320,OFF-PA-10001776,27.81,3,9.27,0
4245,CA-2014-138436,2014-03-26T00:00:00Z,Standard Class,JD-15895,TEC-AC-10002323,66.3,3,22.1,0
4246,CA-2017-117702,2017-11-28T00:00:00Z,Standard Class,LS-16975,OFF-AR-10004582,1.64,1,1.64,0
4247,CA-2017-117702,2017-11-28T00:00:00Z,Standard Class,LS-16975,FUR-FU-10000576,1049.2,5,209.84,0
4248,CA-2017-117702,2017-11-28T00:00:00Z,Standard Class,LS-16975,FUR-FU-10004270,20.9,5,4.18,0
4249,CA-2016-157336,2016-12-01T00:00:00Z,Second Class,SJ-20500,OFF-BI-10004236,88.08,6,14.68,0
4250,CA-2016-157336,2016-12-01T00:00:00Z,Second Class,SJ-20500,FUR-CH-10004997,751.92,4,187.98,0
4251,CA-2014-168130,2014-09-19T00:00:00Z,Same Day,BS-11365,FUR-CH-10000988,887.103,7,126.729,0.1
4252,CA-2015-155068,2015-10-23T00:00:00Z,Same Day,RA-19285,TEC-PH-10004897,55.944,7,7.992,0.2
4253,CA-2015-155068,2015-10-23T00:00:00Z,Same Day,RA-19285,OFF-AR-10002656,10.688,2,5.344,0.2
4254,CA-2015-155068,2015-10-23T00:00:00Z,Same Day,RA-19285,TEC-PH-10004924,11.824,2,5.912,0.2
4255,CA-2017-163160,2017-10-13T00:00:00Z,First Class,TS-21610,OFF-PA-10003127,63.312,3,21.104,0.2
4256,CA-2017-163160,2017-10-13T00:00:00Z,First Class,TS-21610,OFF-BI-10000778,96.784,4,24.196,0.8
4257,CA-2017-163160,2017-10-13T00:00:00Z,First Class,TS-21610,FUR-FU-10001424,10.476,3,3.492,0.6
4258,CA-2015-101924,2015-09-04T00:00:00Z,Standard Class,KB-16585,OFF-BI-10000962,9.762,2,4.881,0.7
4259,CA-2016-124793,2016-03-14T00:00:00Z,First Class,MM-18280,FUR-CH-10002880,196.784,2,98.392,0.2
4260,CA-2017-118367,2017-10-28T00:00:00Z,Second Class,LO-17170,OFF-EN-10004386,47.98,2,23.99,0
4261,CA-2017-164819,2017-10-15T00:00:00Z,Second Class,RS-19420,OFF-LA-10001045,13.05,5,2.61,0
4262,CA-2017-158344,2017-08-07T00:00:00Z,Standard Class,CC-12475,TEC-AC-10002006,63.96,4,15.99,0
4263,CA-2017-123351,2017-09-21T00:00:00Z,Standard Class,KT-16480,OFF-AP-10001242,80.48,1,80.48,0
4264,CA-2017-110429,2017-11-03T00:00:00Z,Standard Class,DM-13015,OFF-BI-10000216,11.673,3,3.891,0.7
4265,US-2016-131611,2016-11-05T00:00:00Z,Standard Class,EP-13915,FUR-TA-10002774,863.128,8,107.891,0.3
4266,US-2016-131611,2016-11-05T00:00:00Z,Standard Class,EP-13915,OFF-BI-10004364,3.564,3,1.188,0.8
4267,US-2016-131611,2016-11-05T00:00:00Z,Standard Class,EP-13915,FUR-BO-10000780,956.6648,7,136.6664,0.32
4268,US-2016-131611,2016-11-05T00:00:00Z,Standard Class,EP-13915,OFF-BI-10001989,12.588,3,4.196,0.8
4269,US-2016-131611,2016-11-05T00:00:00Z,Standard Class,EP-13915,TEC-AC-10004001,171.96,5,34.392,0.2
4270,US-2017-124821,2017-06-25T00:00:00Z,Second Class,AM-10705,FUR-TA-10000688,871.4,4,217.85,0
4271,CA-2015-166975,2015-11-26T00:00:00Z,Standard Class,SH-20635,FUR-FU-10003930,692.472,11,62.952,0.2
4272,CA-2016-123806,2016-11-24T00:00:00Z,Second Class,LA-16780,FUR-FU-10000965,207.76,4,51.94,0
4273,US-2017-158505,2017-07-21T00:00:00Z,Same Day,SF-20200,TEC-PH-10004071,71.928,9,7.992,0.2
4274,US-2017-158505,2017-07-21T00:00:00Z,Same Day,SF-20200,OFF-AR-10001044,25.99,1,25.99,0
4275,CA-2015-142692,2015-10-23T00:00:00Z,Standard Class,AG-10495,OFF-BI-10004140,3.592,1,3.592,0.2
4276,CA-2015-123456,2015-07-09T00:00:00Z,Standard Class,KN-16450,OFF-AP-10002684,48.632,2,24.316,0.8
4277,CA-2017-151358,2017-08-18T00:00:00Z,Standard Class,NF-18595,OFF-ST-10000046,323.1,2,161.55,0
4278,US-2016-107440,2016-04-16T00:00:00Z,Standard Class,BS-11365,TEC-MA-10001047,9099.93,7,1299.99,0
4279,US-2016-107440,2016-04-16T00:00:00Z,Standard Class,BS-11365,FUR-FU-10000550,9.96,2,4.98,0
4280,US-2016-107440,2016-04-16T00:00:00Z,Standard Class,BS-11365,OFF-BI-10002432,25.3,5,5.06,0
4281,CA-2014-166989,2014-11-14T00:00:00Z,Standard Class,RM-19675,OFF-PA-10004470,11.36,2,5.68,0
4282,CA-2014-166989,2014-11-14T00:00:00Z,Standard Class,RM-19675,FUR-CH-10001797,69.264,2,34.632,0.1
4283,CA-2014-103100,2014-12-20T00:00:00Z,First Class,AB-10105,OFF-LA-10003720,3.69,1,3.69,0
4284,CA-2014-103100,2014-12-20T00:00:00Z,First Class,AB-10105,OFF-BI-10004600,1103.97,3,367.99,0
4285,CA-2015-105690,2015-11-21T00:00:00Z,Second Class,CA-11965,FUR-BO-10003965,246.1328,2,123.0664,0.32
4286,CA-2015-105690,2015-11-21T00:00:00Z,Second Class,CA-11965,OFF-LA-10000240,11.696,2,5.848,0.2
4287,CA-2015-105690,2015-11-21T00:00:00Z,Second Class,CA-11965,TEC-CO-10001571,439.992,1,439.992,0.2
4288,CA-2017-127516,2017-12-28T00:00:00Z,Standard Class,EH-14005,OFF-ST-10000736,64.784,1,64.784,0.2
4289,US-2015-117184,2015-05-17T00:00:00Z,Standard Class,ON-18715,OFF-BI-10002082,33.28,5,6.656,0.8
4290,US-2015-117184,2015-05-17T00:00:00Z,Standard Class,ON-18715,OFF-PA-10002250,14.088,3,4.696,0.2
4291,CA-2017-102407,2017-12-09T00:00:00Z,Second Class,AT-10435,OFF-AR-10000122,11.16,2,5.58,0
4292,CA-2017-102407,2017-12-09T00:00:00Z,Second Class,AT-10435,FUR-TA-10003748,896.328,9,99.592,0.2
4293,CA-2017-102407,2017-12-09T00:00:00Z,Second Class,AT-10435,OFF-AP-10001394,189,1,189,0
4294,CA-2017-130967,2017-03-10T00:00:00Z,Standard Class,EB-13870,TEC-PH-10004896,53.982,3,17.994,0.4
4295,CA-2017-101581,2017-10-22T00:00:00Z,Standard Class,DW-13195,FUR-TA-10002607,177.225,5,35.445,0.5
4296,CA-2017-169124,2017-07-03T00:00:00Z,Standard Class,MB-17305,FUR-FU-10001215,129.39,3,43.13,0
4297,CA-2017-117261,2017-09-04T00:00:00Z,Standard Class,TH-21235,OFF-ST-10000419,54.32,4,13.58,0
4298,CA-2017-129021,2017-08-23T00:00:00Z,Second Class,PO-18850,TEC-PH-10001459,4367.896,13,335.992,0.2
4299,CA-2017-129021,2017-08-23T00:00:00Z,Second Class,PO-18850,OFF-PA-10000241,49.568,2,24.784,0.2
4300,CA-2017-129021,2017-08-23T00:00:00Z,Second Class,PO-18850,OFF-AP-10003040,161.376,6,26.896,0.2
4301,CA-2017-129021,2017-08-23T00:00:00Z,Second Class,PO-18850,FUR-FU-10001852,2.784,2,1.392,0.2
4302,CA-2017-129021,2017-08-23T00:00:00Z,Second Class,PO-18850,OFF-PA-10000141,8.72,5,1.744,0.2
4303,CA-2014-123253,2014-08-22T00:00:00Z,Second Class,DE-13255,OFF-AR-10002804,3.912,1,3.912,0.2
4304,CA-2016-121601,2016-10-04T00:00:00Z,Same Day,MO-17500,OFF-EN-10003862,59.752,7,8.536,0.2
4305,CA-2014-162278,2014-10-26T00:00:00Z,Second Class,AH-10585,FUR-FU-10000448,63.92,4,15.98,0
4306,CA-2014-162278,2014-10-26T00:00:00Z,Second Class,AH-10585,TEC-PH-10000526,383.96,5,76.792,0.2
4307,CA-2016-161095,2016-06-28T00:00:00Z,Same Day,CS-12250,OFF-BI-10002764,7.752,3,2.584,0.2
4308,CA-2016-161095,2016-06-28T00:00:00Z,Same Day,CS-12250,OFF-BI-10001524,33.568,2,16.784,0.2
4309,CA-2014-125829,2014-11-04T00:00:00Z,Standard Class,WB-21850,TEC-PH-10001079,666.344,7,95.192,0.2
4310,CA-2014-125829,2014-11-04T00:00:00Z,Standard Class,WB-21850,FUR-TA-10002041,573.728,4,143.432,0.2
4311,CA-2014-125829,2014-11-04T00:00:00Z,Standard Class,WB-21850,OFF-BI-10001036,21.936,3,7.312,0.2
4312,CA-2014-125829,2014-11-04T00:00:00Z,Standard Class,WB-21850,OFF-PA-10000223,19.44,3,6.48,0
4313,CA-2014-125829,2014-11-04T00:00:00Z,Standard Class,WB-21850,TEC-MA-10003246,447.968,4,111.992,0.2
4314,CA-2014-123127,2014-09-08T00:00:00Z,Standard Class,SP-20620,OFF-AP-10001962,16.78,2,8.39,0
4315,CA-2015-115945,2015-06-25T00:00:00Z,Standard Class,AB-10165,OFF-AR-10004062,20.96,2,10.48,0
4316,CA-2015-115945,2015-06-25T00:00:00Z,Standard Class,AB-10165,OFF-BI-10004330,88.752,3,29.584,0.2
4317,CA-2015-115945,2015-06-25T00:00:00Z,Standard Class,AB-10165,OFF-ST-10001963,304.23,3,101.41,0
4318,CA-2015-136735,2015-07-26T00:00:00Z,Standard Class,HA-14920,OFF-EN-10002230,167.86,2,83.93,0
4319,US-2017-136189,2017-12-07T00:00:00Z,Standard Class,DC-13285,FUR-FU-10000175,82.38,6,13.73,0
4320,CA-2014-152345,2014-12-29T00:00:00Z,Second Class,ST-20530,TEC-PH-10004897,23.976,3,7.992,0.2
4321,CA-2014-152345,2014-12-29T00:00:00Z,Second Class,ST-20530,OFF-ST-10003123,33.29,1,33.29,0
4322,US-2015-147662,2015-02-14T00:00:00Z,Standard Class,KB-16315,OFF-BI-10001658,14.952,2,7.476,0.7
4323,US-2015-147662,2015-02-14T00:00:00Z,Standard Class,KB-16315,TEC-PH-10002834,323.982,3,107.994,0.4
4324,US-2015-147662,2015-02-14T00:00:00Z,Standard Class,KB-16315,OFF-BI-10002160,2.286,2,1.143,0.7
4325,US-2015-147662,2015-02-14T00:00:00Z,Standard Class,KB-16315,OFF-AR-10004999,14.352,3,4.784,0.2
4326,US-2015-147662,2015-02-14T00:00:00Z,Standard Class,KB-16315,TEC-AC-10003280,71.976,3,23.992,0.2
4327,CA-2016-153346,2016-01-25T00:00:00Z,First Class,TB-21355,OFF-AR-10000315,9.21,3,3.07,0
4328,CA-2016-153346,2016-01-25T00:00:00Z,First Class,TB-21355,OFF-PA-10000007,18,5,3.6,0
4329,CA-2017-118360,2017-04-01T00:00:00Z,Standard Class,JC-15775,OFF-PA-10000791,42.93,9,4.77,0
4330,CA-2017-149853,2017-10-03T00:00:00Z,Standard Class,PO-18850,OFF-PA-10000556,15.552,3,5.184,0.2
4331,CA-2017-149853,2017-10-03T00:00:00Z,Standard Class,PO-18850,OFF-AP-10000804,17.92,5,3.584,0.2
4332,CA-2017-107909,2017-09-01T00:00:00Z,Standard Class,SS-20875,TEC-AC-10001998,19.99,1,19.99,0
4333,CA-2017-107909,2017-09-01T00:00:00Z,Standard Class,SS-20875,OFF-BI-10003476,22.92,5,4.584,0.2
4334,CA-2015-112375,2015-12-21T00:00:00Z,Standard Class,RD-19720,TEC-AC-10003237,50.88,6,8.48,0.2
4335,CA-2015-112375,2015-12-21T00:00:00Z,Standard Class,RD-19720,OFF-EN-10003798,27.312,2,13.656,0.2
4336,CA-2015-154795,2015-12-20T00:00:00Z,Standard Class,GZ-14470,OFF-EN-10003068,7.92,1,7.92,0.2
4337,CA-2015-154795,2015-12-20T00:00:00Z,Standard Class,GZ-14470,FUR-FU-10002088,14.368,2,7.184,0.2
4338,CA-2015-125234,2015-11-27T00:00:00Z,Standard Class,SN-20710,TEC-AC-10000158,107.97,3,35.99,0
4339,CA-2015-125234,2015-11-27T00:00:00Z,Standard Class,SN-20710,OFF-PA-10000482,113.82,3,37.94,0
4340,CA-2017-133501,2017-08-27T00:00:00Z,Standard Class,DK-12895,OFF-PA-10004888,5.184,1,5.184,0.2
4341,US-2014-129609,2014-03-22T00:00:00Z,Same Day,VM-21835,OFF-AR-10003478,16.28,2,8.14,0
4342,CA-2017-130309,2017-12-17T00:00:00Z,Standard Class,GB-14575,OFF-ST-10003208,544.38,3,181.46,0
4343,CA-2017-105410,2017-03-19T00:00:00Z,First Class,ND-18370,OFF-BI-10004970,19.824,6,3.304,0.2
4344,CA-2017-105410,2017-03-19T00:00:00Z,First Class,ND-18370,TEC-PH-10000038,657.504,6,109.584,0.2
4345,CA-2017-105410,2017-03-19T00:00:00Z,First Class,ND-18370,TEC-AC-10001552,99.54,2,49.77,0
4346,CA-2017-105410,2017-03-19T00:00:00Z,First Class,ND-18370,TEC-AC-10002926,199.96,4,49.99,0
4347,CA-2016-120355,2016-09-18T00:00:00Z,Standard Class,MM-17260,FUR-CH-10001394,631.782,2,315.891,0.1
4348,CA-2016-120355,2016-09-18T00:00:00Z,Standard Class,MM-17260,FUR-FU-10004053,60.72,3,20.24,0
4349,CA-2017-169894,2017-11-24T00:00:00Z,Second Class,MV-17485,OFF-BI-10004230,20.724,2,10.362,0.7
4350,CA-2017-169894,2017-11-24T00:00:00Z,Second Class,MV-17485,OFF-ST-10000060,415.872,8,51.984,0.2
4351,US-2017-100482,2017-04-11T00:00:00Z,Standard Class,JL-15130,OFF-ST-10001325,16.768,2,8.384,0.2
4352,US-2017-100482,2017-04-11T00:00:00Z,Standard Class,JL-15130,TEC-AC-10003441,27.12,2,13.56,0.2
4353,CA-2017-107748,2017-12-10T00:00:00Z,Second Class,AG-10330,TEC-PH-10003215,95.84,4,23.96,0.2
4354,CA-2017-107748,2017-12-10T00:00:00Z,Second Class,AG-10330,OFF-PA-10002005,12.96,2,6.48,0
4355,CA-2017-153654,2017-11-24T00:00:00Z,Second Class,MD-17860,OFF-BI-10004465,19.008,8,2.376,0.7
4356,CA-2015-155600,2015-12-04T00:00:00Z,Second Class,RO-19780,OFF-BI-10000545,1598.058,7,228.294,0.7
4357,CA-2015-155600,2015-12-04T00:00:00Z,Second Class,RO-19780,OFF-AR-10003752,36.96,4,9.24,0.2
4358,CA-2017-162565,2017-12-11T00:00:00Z,Same Day,RR-19315,OFF-PA-10001937,10.368,2,5.184,0.2
4359,CA-2017-162565,2017-12-11T00:00:00Z,Same Day,RR-19315,FUR-FU-10004306,77.72,1,77.72,0.6
4360,CA-2017-162565,2017-12-11T00:00:00Z,Same Day,RR-19315,FUR-CH-10003973,520.464,2,260.232,0.3
4361,CA-2016-127642,2016-05-21T00:00:00Z,First Class,CP-12340,OFF-PA-10000565,111.96,2,55.98,0
4362,US-2017-163195,2017-02-17T00:00:00Z,Second Class,LL-16840,TEC-PH-10003875,29.16,3,9.72,0
4363,CA-2017-111332,2017-05-20T00:00:00Z,Second Class,NC-18340,OFF-AR-10001953,131.94,3,43.98,0
4364,CA-2017-111332,2017-05-20T00:00:00Z,Second Class,NC-18340,OFF-AR-10001374,25.92,4,6.48,0
4365,CA-2017-111332,2017-05-20T00:00:00Z,Second Class,NC-18340,OFF-ST-10003816,704.76,4,176.19,0
4366,CA-2017-111332,2017-05-20T00:00:00Z,Second Class,NC-18340,OFF-FA-10001843,7.41,3,2.47,0
4367,CA-2017-111332,2017-05-20T00:00:00Z,Second Class,NC-18340,OFF-AR-10000657,21.5,10,2.15,0
4368,CA-2017-117044,2017-09-11T00:00:00Z,Second Class,HA-14920,OFF-FA-10000936,10.528,4,2.632,0.2
4369,CA-2017-117044,2017-09-11T00:00:00Z,Second Class,HA-14920,OFF-PA-10003657,20.544,6,3.424,0.2
4370,US-2016-165078,2016-11-05T00:00:00Z,Standard Class,MA-17995,OFF-BI-10001989,104.9,5,20.98,0
4371,US-2016-165078,2016-11-05T00:00:00Z,Standard Class,MA-17995,OFF-AR-10002987,39.68,2,19.84,0
4372,US-2016-165078,2016-11-05T00:00:00Z,Standard Class,MA-17995,OFF-LA-10000414,51.75,5,10.35,0
4373,US-2017-169320,2017-07-23T00:00:00Z,Second Class,LH-16900,OFF-AR-10003602,11.68,2,5.84,0
4374,US-2017-169320,2017-07-23T00:00:00Z,Second Class,LH-16900,TEC-AC-10002550,159.75,5,31.95,0
4375,CA-2016-158575,2016-11-18T00:00:00Z,Standard Class,SB-20290,OFF-AP-10002998,103.968,6,17.328,0.2
4376,CA-2014-166954,2014-04-25T00:00:00Z,Standard Class,BT-11305,FUR-FU-10003708,303.25,5,60.65,0
4377,CA-2014-166954,2014-04-25T00:00:00Z,Standard Class,BT-11305,OFF-AP-10001391,270.72,3,90.24,0
4378,CA-2014-166954,2014-04-25T00:00:00Z,Standard Class,BT-11305,FUR-CH-10003973,1487.04,5,297.408,0.2
4379,CA-2015-140830,2015-11-30T00:00:00Z,Second Class,PS-18970,OFF-EN-10000461,17.48,2,8.74,0
4380,CA-2015-140830,2015-11-30T00:00:00Z,Second Class,PS-18970,OFF-EN-10002831,71.88,2,35.94,0
4381,CA-2015-152891,2015-10-25T00:00:00Z,Standard Class,TB-21625,OFF-AR-10004648,60.45,3,20.15,0
4382,CA-2015-152891,2015-10-25T00:00:00Z,Standard Class,TB-21625,FUR-TA-10001857,253.176,3,84.392,0.2
4383,US-2015-122784,2015-07-20T00:00:00Z,Standard Class,RA-19915,OFF-BI-10000546,2.88,5,0.576,0.8
4384,US-2015-122784,2015-07-20T00:00:00Z,Standard Class,RA-19915,FUR-BO-10004690,384.944,4,96.236,0.3
4385,US-2015-122784,2015-07-20T00:00:00Z,Standard Class,RA-19915,TEC-PH-10001557,153.584,2,76.792,0.2
4386,US-2015-122784,2015-07-20T00:00:00Z,Standard Class,RA-19915,FUR-BO-10002545,913.43,5,182.686,0.3
4387,CA-2016-156811,2016-10-27T00:00:00Z,Standard Class,BP-11095,OFF-AP-10001366,43.92,4,10.98,0
4388,CA-2016-156811,2016-10-27T00:00:00Z,Standard Class,BP-11095,OFF-BI-10001628,25.032,3,8.344,0.2
4389,CA-2017-111556,2017-11-20T00:00:00Z,First Class,CD-11920,OFF-PA-10003651,46.76,7,6.68,0
4390,CA-2017-111556,2017-11-20T00:00:00Z,First Class,CD-11920,FUR-BO-10003159,183.968,2,91.984,0.2
4391,CA-2017-111556,2017-11-20T00:00:00Z,First Class,CD-11920,TEC-PH-10001459,1259.97,3,419.99,0
4392,CA-2017-111556,2017-11-20T00:00:00Z,First Class,CD-11920,OFF-AR-10004602,68.97,3,22.99,0
4393,CA-2016-108868,2016-09-08T00:00:00Z,Standard Class,KB-16585,OFF-AR-10001953,70.368,2,35.184,0.2
4394,CA-2016-108868,2016-09-08T00:00:00Z,Standard Class,KB-16585,TEC-PH-10000923,59.96,5,11.992,0.2
4395,CA-2014-142965,2014-07-20T00:00:00Z,Same Day,SW-20245,OFF-ST-10002583,25.984,1,25.984,0.2
4396,CA-2014-142965,2014-07-20T00:00:00Z,Same Day,SW-20245,OFF-BI-10000977,27.36,3,9.12,0.7
4397,CA-2016-148740,2016-11-15T00:00:00Z,Standard Class,AH-10690,TEC-PH-10002549,361.376,2,180.688,0.2
4398,US-2014-138758,2014-07-07T00:00:00Z,Standard Class,JL-15835,FUR-CH-10002880,172.186,2,86.093,0.3
4399,US-2014-138758,2014-07-07T00:00:00Z,Standard Class,JL-15835,FUR-FU-10003039,69.008,2,34.504,0.2
4400,CA-2016-131737,2016-03-17T00:00:00Z,Same Day,GZ-14470,OFF-EN-10003055,199.9,5,39.98,0
4401,CA-2016-131737,2016-03-17T00:00:00Z,Same Day,GZ-14470,OFF-AP-10002945,901.95,3,300.65,0
4402,CA-2016-131737,2016-03-17T00:00:00Z,Same Day,GZ-14470,FUR-FU-10004306,971.5,5,194.3,0
4403,CA-2016-114538,2016-12-26T00:00:00Z,First Class,RC-19825,OFF-AR-10002445,11.328,2,5.664,0.2
4404,CA-2014-127936,2014-09-02T00:00:00Z,First Class,CL-12565,OFF-AR-10002445,21.24,3,7.08,0
4405,CA-2015-164336,2015-07-05T00:00:00Z,Standard Class,MW-18220,TEC-AC-10002345,34.8,3,11.6,0.2
4406,CA-2015-164336,2015-07-05T00:00:00Z,Standard Class,MW-18220,OFF-ST-10001558,38.976,3,12.992,0.2
4407,CA-2016-100041,2016-11-20T00:00:00Z,Standard Class,BF-10975,OFF-PA-10001622,9.08,2,4.54,0
4408,CA-2016-100041,2016-11-20T00:00:00Z,Standard Class,BF-10975,OFF-PA-10000418,314.55,3,104.85,0
4409,CA-2016-100041,2016-11-20T00:00:00Z,Standard Class,BF-10975,OFF-BI-10000343,4.91,1,4.91,0
4410,US-2014-154879,2014-05-06T00:00:00Z,Standard Class,SN-20710,OFF-LA-10004425,5.78,2,2.89,0
4411,US-2014-154879,2014-05-06T00:00:00Z,Standard Class,SN-20710,OFF-AR-10001897,107.94,6,17.99,0
4412,CA-2014-130624,2014-06-21T00:00:00Z,First Class,TB-21280,OFF-PA-10003883,19.65,3,6.55,0
4413,CA-2014-130624,2014-06-21T00:00:00Z,First Class,TB-21280,TEC-PH-10003963,617.97,3,205.99,0
4414,CA-2014-130624,2014-06-21T00:00:00Z,First Class,TB-21280,OFF-AP-10001303,59.7,3,19.9,0
4415,CA-2017-132339,2017-08-19T00:00:00Z,Standard Class,JB-15400,OFF-BI-10003925,387.99,1,387.99,0
